,shape,slice_file_name
1902,"(40, 173, 2)",73277-9-0-17.wav
1903,"(40, 173, 2)",159747-8-0-3.wav
1904,"(40, 173, 2)",63095-4-1-20.wav
1905,"(40, 173, 2)",22601-8-0-20.wav
1906,"(40, 173, 2)",39884-5-0-5.wav
1907,"(40, 173, 2)",155238-2-0-97.wav
1908,"(40, 173, 2)",160011-2-0-1.wav
1909,"(40, 173, 2)",17578-5-0-29.wav
1910,"(40, 173, 2)",187378-3-0-30.wav
1911,"(40, 173, 2)",179868-1-0-0.wav
1912,"(40, 173, 2)",60605-9-0-73.wav
1913,"(40, 173, 2)",175848-1-0-0.wav
1914,"(40, 173, 2)",193394-3-0-4.wav
1915,"(40, 173, 2)",46669-4-0-61.wav
1916,"(40, 173, 2)",39856-5-0-11.wav
1917,"(40, 173, 2)",66324-9-0-53.wav
1918,"(40, 173, 2)",146714-0-0-35.wav
1919,"(40, 173, 2)",7913-3-0-0.wav
1920,"(40, 173, 2)",156869-8-0-4.wav
1921,"(40, 173, 2)",24347-8-0-33.wav
1922,"(40, 173, 2)",197080-3-1-0.wav
1923,"(40, 173, 2)",83502-0-0-5.wav
1924,"(40, 173, 2)",187356-1-3-0.wav
1925,"(40, 173, 2)",77769-9-0-12.wav
1926,"(40, 173, 2)",54173-2-0-21.wav
1927,"(40, 173, 2)",72259-1-7-17.wav
1928,"(40, 173, 2)",208652-8-4-0.wav
1929,"(40, 173, 2)",158597-2-0-33.wav
1930,"(40, 173, 2)",118440-4-4-0.wav
1931,"(40, 173, 2)",81788-2-0-44.wav
1932,"(40, 173, 2)",54383-0-0-1.wav
1933,"(40, 173, 2)",180125-4-3-24.wav
1934,"(40, 173, 2)",72259-1-7-22.wav
1935,"(40, 173, 2)",102858-5-0-0.wav
1936,"(40, 173, 2)",33340-7-15-0.wav
1937,"(40, 173, 2)",177726-0-0-14.wav
1938,"(40, 173, 2)",73168-1-1-0.wav
1939,"(40, 173, 2)",102871-8-0-15.wav
1940,"(40, 173, 2)",158597-2-0-41.wav
1941,"(40, 173, 2)",29722-4-0-1.wav
1942,"(40, 173, 2)",55018-0-0-145.wav
1943,"(40, 173, 2)",52411-9-0-6.wav
1944,"(40, 173, 2)",7389-1-3-3.wav
1945,"(40, 173, 2)",189981-0-0-15.wav
1946,"(40, 173, 2)",33340-7-10-0.wav
1947,"(40, 173, 2)",165166-8-0-6.wav
1948,"(40, 173, 2)",203929-7-9-0.wav
1949,"(40, 173, 2)",88121-8-2-0.wav
1950,"(40, 173, 2)",79089-0-0-41.wav
1951,"(40, 173, 2)",113202-5-0-26.wav
1952,"(40, 173, 2)",103258-5-0-14.wav
1953,"(40, 173, 2)",209992-5-2-26.wav
1954,"(40, 173, 2)",189023-0-0-4.wav
1955,"(40, 173, 2)",34643-4-2-2.wav
1956,"(40, 173, 2)",9031-3-1-0.wav
1957,"(40, 173, 2)",118587-3-0-2.wav
1958,"(40, 173, 2)",15544-5-0-1.wav
1959,"(40, 173, 2)",28808-1-0-1.wav
1960,"(40, 173, 2)",177726-0-0-1.wav
1961,"(40, 173, 2)",105289-8-2-5.wav
1962,"(40, 173, 2)",177729-0-0-83.wav
1963,"(40, 173, 2)",148835-6-2-0.wav
1964,"(40, 173, 2)",90014-8-0-0.wav
1965,"(40, 173, 2)",165192-9-0-118.wav
1966,"(40, 173, 2)",176638-1-0-0.wav
1967,"(40, 173, 2)",39847-5-0-4.wav
1968,"(40, 173, 2)",157866-8-0-20.wav
1969,"(40, 173, 2)",196127-3-0-3.wav
1970,"(40, 173, 2)",14358-3-0-85.wav
1971,"(40, 173, 2)",174294-6-0-0.wav
1972,"(40, 173, 2)",166931-4-2-8.wav
1973,"(40, 173, 2)",34241-1-2-0.wav
1974,"(40, 173, 2)",155309-3-0-0.wav
1975,"(40, 173, 2)",195451-5-0-18.wav
1976,"(40, 173, 2)",72259-1-8-0.wav
1977,"(40, 173, 2)",203929-7-9-12.wav
1978,"(40, 173, 2)",52357-6-0-0.wav
1979,"(40, 173, 2)",84143-2-0-15.wav
1980,"(40, 173, 2)",167464-0-0-13.wav
1981,"(40, 173, 2)",72539-3-0-1.wav
1982,"(40, 173, 2)",197554-2-0-28.wav
1983,"(40, 173, 2)",107357-8-0-4.wav
1984,"(40, 173, 2)",204240-0-0-20.wav
1985,"(40, 173, 2)",7389-1-4-13.wav
1986,"(40, 173, 2)",104817-4-0-4.wav
1987,"(40, 173, 2)",110688-3-0-11.wav
1988,"(40, 173, 2)",195969-0-0-26.wav
1989,"(40, 173, 2)",177729-0-0-63.wav
1990,"(40, 173, 2)",84699-4-6-0.wav
1991,"(40, 173, 2)",180937-7-4-11.wav
1992,"(40, 173, 2)",180937-7-3-28.wav
1993,"(40, 173, 2)",34621-4-1-0.wav
1994,"(40, 173, 2)",182474-1-0-0.wav
1995,"(40, 173, 2)",117181-8-0-7.wav
1996,"(40, 173, 2)",13230-0-0-13.wav
1997,"(40, 173, 2)",62566-5-0-1.wav
1998,"(40, 173, 2)",136399-6-0-0.wav
1999,"(40, 173, 2)",157866-8-0-5.wav
2000,"(40, 173, 2)",98263-9-0-35.wav
2001,"(40, 173, 2)",162103-0-0-3.wav
2002,"(40, 173, 2)",102857-5-0-2.wav
2003,"(40, 173, 2)",103199-4-0-4.wav
2004,"(40, 173, 2)",154758-5-0-17.wav
2005,"(40, 173, 2)",76086-4-0-58.wav
2006,"(40, 173, 2)",181624-4-10-0.wav
2007,"(40, 173, 2)",99812-1-4-0.wav
2008,"(40, 173, 2)",197318-6-7-0.wav
2009,"(40, 173, 2)",50455-5-0-0.wav
2010,"(40, 173, 2)",154758-5-0-13.wav
2011,"(40, 173, 2)",137156-9-0-79.wav
2012,"(40, 173, 2)",154758-5-0-5.wav
2013,"(40, 173, 2)",76085-4-0-14.wav
2014,"(40, 173, 2)",197075-3-1-1.wav
2015,"(40, 173, 2)",46654-6-0-0.wav
2016,"(40, 173, 2)",165039-7-12-1.wav
2017,"(40, 173, 2)",122690-6-0-0.wav
2018,"(40, 173, 2)",134717-0-0-8.wav
2019,"(40, 173, 2)",132162-9-1-73.wav
2020,"(40, 173, 2)",147926-0-0-36.wav
2021,"(40, 173, 2)",22883-7-21-0.wav
2022,"(40, 173, 2)",186935-5-0-0.wav
2023,"(40, 173, 2)",62564-5-0-2.wav
2024,"(40, 173, 2)",113202-5-0-3.wav
2025,"(40, 173, 2)",155212-9-0-13.wav
2026,"(40, 173, 2)",104998-7-3-1.wav
2027,"(40, 173, 2)",46669-4-0-48.wav
2028,"(40, 173, 2)",62837-7-1-51.wav
2029,"(40, 173, 2)",24364-4-0-9.wav
2030,"(40, 173, 2)",157868-8-0-8.wav
2031,"(40, 173, 2)",133090-2-0-70.wav
2032,"(40, 173, 2)",77751-4-9-0.wav
2033,"(40, 173, 2)",176787-5-0-17.wav
2034,"(40, 173, 2)",203424-9-0-26.wav
2035,"(40, 173, 2)",159755-8-0-0.wav
2036,"(40, 173, 2)",113203-5-5-0.wav
2037,"(40, 173, 2)",72259-1-9-0.wav
2038,"(40, 173, 2)",151977-0-0-7.wav
2039,"(40, 173, 2)",4918-3-1-0.wav
2040,"(40, 173, 2)",15544-5-0-5.wav
2041,"(40, 173, 2)",107228-5-0-4.wav
2042,"(40, 173, 2)",110621-7-0-0.wav
2043,"(40, 173, 2)",144007-5-0-13.wav
2044,"(40, 173, 2)",42324-4-2-1.wav
2045,"(40, 173, 2)",46299-2-0-0.wav
2046,"(40, 173, 2)",137815-4-0-6.wav
2047,"(40, 173, 2)",128160-5-0-3.wav
2048,"(40, 173, 2)",186938-5-0-0.wav
2049,"(40, 173, 2)",34056-2-0-40.wav
2050,"(40, 173, 2)",196384-9-0-15.wav
2051,"(40, 173, 2)",154758-5-0-3.wav
2052,"(40, 173, 2)",201652-5-5-5.wav
2053,"(40, 173, 2)",99500-2-0-1.wav
2054,"(40, 173, 2)",66599-9-0-11.wav
2055,"(40, 173, 2)",36264-9-0-7.wav
2056,"(40, 173, 2)",180125-4-2-15.wav
2057,"(40, 173, 2)",50629-4-1-1.wav
2058,"(40, 173, 2)",17973-2-0-22.wav
2059,"(40, 173, 2)",180134-4-2-11.wav
2060,"(40, 173, 2)",194754-3-0-1.wav
2061,"(40, 173, 2)",165454-0-0-11.wav
2062,"(40, 173, 2)",179861-1-0-0.wav
2063,"(40, 173, 2)",49313-2-0-13.wav
2064,"(40, 173, 2)",57320-0-0-39.wav
2065,"(40, 173, 2)",116483-3-1-2.wav
2066,"(40, 173, 2)",81117-4-0-1.wav
2067,"(40, 173, 2)",103258-5-0-18.wav
2068,"(40, 173, 2)",22883-7-39-0.wav
2069,"(40, 173, 2)",106905-8-0-0.wav
2070,"(40, 173, 2)",174282-6-2-0.wav
2071,"(40, 173, 2)",146690-0-0-117.wav
2072,"(40, 173, 2)",4910-3-0-0.wav
2073,"(40, 173, 2)",164797-2-0-47.wav
2074,"(40, 173, 2)",84359-2-0-6.wav
2075,"(40, 173, 2)",50885-3-0-4.wav
2076,"(40, 173, 2)",85249-2-0-79.wav
2077,"(40, 173, 2)",115242-9-0-14.wav
2078,"(40, 173, 2)",118496-1-1-0.wav
2079,"(40, 173, 2)",93567-8-0-1.wav
2080,"(40, 173, 2)",46669-4-0-36.wav
2081,"(40, 173, 2)",160011-2-0-3.wav
2082,"(40, 173, 2)",168846-5-1-1.wav
2083,"(40, 173, 2)",77751-7-8-0.wav
2084,"(40, 173, 2)",31150-2-0-17.wav
2085,"(40, 173, 2)",157867-8-0-13.wav
2086,"(40, 173, 2)",146709-0-0-18.wav
2087,"(40, 173, 2)",194754-3-0-0.wav
2088,"(40, 173, 2)",85544-3-6-0.wav
2089,"(40, 173, 2)",159738-8-0-16.wav
2090,"(40, 173, 2)",160009-2-0-1.wav
2091,"(40, 173, 2)",165192-9-0-87.wav
2092,"(40, 173, 2)",94710-5-0-0.wav
2093,"(40, 173, 2)",159748-8-2-4.wav
2094,"(40, 173, 2)",30204-0-0-6.wav
2095,"(40, 173, 2)",83680-5-0-2.wav
2096,"(40, 173, 2)",104998-7-18-3.wav
2097,"(40, 173, 2)",105029-7-2-11.wav
2098,"(40, 173, 2)",135528-6-10-0.wav
2099,"(40, 173, 2)",180125-4-2-14.wav
2100,"(40, 173, 2)",102857-5-0-19.wav
2101,"(40, 173, 2)",209992-5-2-79.wav
2102,"(40, 173, 2)",42954-9-0-18.wav
2103,"(40, 173, 2)",40722-8-0-2.wav
2104,"(40, 173, 2)",52882-2-0-6.wav
2105,"(40, 173, 2)",156893-7-10-0.wav
2106,"(40, 173, 2)",189982-0-0-36.wav
2107,"(40, 173, 2)",157867-8-0-16.wav
2108,"(40, 173, 2)",94868-1-1-0.wav
2109,"(40, 173, 2)",165529-2-0-18.wav
2110,"(40, 173, 2)",150341-3-0-0.wav
2111,"(40, 173, 2)",108362-2-0-30.wav
2112,"(40, 173, 2)",137815-4-0-0.wav
2113,"(40, 173, 2)",102857-5-0-9.wav
2114,"(40, 173, 2)",174026-3-1-1.wav
2115,"(40, 173, 2)",157867-8-0-28.wav
2116,"(40, 173, 2)",7389-1-4-12.wav
2117,"(40, 173, 2)",130961-4-3-2.wav
2118,"(40, 173, 2)",72567-1-3-0.wav
2119,"(40, 173, 2)",34771-3-0-5.wav
2120,"(40, 173, 2)",165640-4-0-1.wav
2121,"(40, 173, 2)",180937-7-3-31.wav
2122,"(40, 173, 2)",147019-4-0-0.wav
2123,"(40, 173, 2)",7068-6-0-0.wav
2124,"(40, 173, 2)",146845-0-0-36.wav
2125,"(40, 173, 2)",128465-1-0-6.wav
2126,"(40, 173, 2)",171305-7-26-0.wav
2127,"(40, 173, 2)",40722-8-0-6.wav
2128,"(40, 173, 2)",69962-2-0-17.wav
2129,"(40, 173, 2)",180977-3-1-0.wav
2130,"(40, 173, 2)",192124-2-0-0.wav
2131,"(40, 173, 2)",165774-7-8-0.wav
2132,"(40, 173, 2)",164053-8-2-1.wav
2133,"(40, 173, 2)",171464-3-1-0.wav
2134,"(40, 173, 2)",34621-4-11-0.wav
2135,"(40, 173, 2)",22883-7-72-0.wav
2136,"(40, 173, 2)",106014-5-0-0.wav
2137,"(40, 173, 2)",74677-0-0-116.wav
2138,"(40, 173, 2)",103249-5-0-13.wav
2139,"(40, 173, 2)",180127-4-0-0.wav
2140,"(40, 173, 2)",189825-9-0-5.wav
2141,"(40, 173, 2)",29721-4-0-2.wav
2142,"(40, 173, 2)",101281-3-0-5.wav
2143,"(40, 173, 2)",111386-5-0-0.wav
2144,"(40, 173, 2)",104421-2-0-3.wav
2145,"(40, 173, 2)",100852-0-0-18.wav
2146,"(40, 173, 2)",144007-5-0-9.wav
2147,"(40, 173, 2)",103438-5-0-1.wav
2148,"(40, 173, 2)",160010-2-0-38.wav
2149,"(40, 173, 2)",44737-5-0-1.wav
2150,"(40, 173, 2)",168713-9-0-82.wav
2151,"(40, 173, 2)",61503-2-0-7.wav
2152,"(40, 173, 2)",74726-8-0-9.wav
2153,"(40, 173, 2)",169466-4-2-6.wav
2154,"(40, 173, 2)",74226-9-0-0.wav
2155,"(40, 173, 2)",167702-4-4-0.wav
2156,"(40, 173, 2)",146714-0-0-45.wav
2157,"(40, 173, 2)",155238-2-0-67.wav
2158,"(40, 173, 2)",78360-4-0-3.wav
2159,"(40, 173, 2)",188497-2-0-23.wav
2160,"(40, 173, 2)",26177-1-0-0.wav
2161,"(40, 173, 2)",146714-0-0-47.wav
2162,"(40, 173, 2)",194321-9-0-61.wav
2163,"(40, 173, 2)",146709-0-0-63.wav
2164,"(40, 173, 2)",204067-2-0-3.wav
2165,"(40, 173, 2)",17480-2-0-9.wav
2166,"(40, 173, 2)",194753-3-3-0.wav
2167,"(40, 173, 2)",107842-4-2-0.wav
2168,"(40, 173, 2)",157801-6-0-0.wav
2169,"(40, 173, 2)",62837-7-1-64.wav
2170,"(40, 173, 2)",132108-9-1-26.wav
2171,"(40, 173, 2)",121286-0-0-14.wav
2172,"(40, 173, 2)",160011-2-0-7.wav
2173,"(40, 173, 2)",61250-3-0-36.wav
2174,"(40, 173, 2)",106015-5-0-5.wav
2175,"(40, 173, 2)",131428-9-1-8.wav
2176,"(40, 173, 2)",90014-8-0-6.wav
2177,"(40, 173, 2)",177592-5-0-4.wav
2178,"(40, 173, 2)",157868-8-0-9.wav
2179,"(40, 173, 2)",30204-0-0-9.wav
2180,"(40, 173, 2)",188824-7-9-0.wav
2181,"(40, 173, 2)",169466-4-2-21.wav
2182,"(40, 173, 2)",185909-2-0-17.wav
2183,"(40, 173, 2)",207213-2-0-81.wav
2184,"(40, 173, 2)",95404-3-0-1.wav
2185,"(40, 173, 2)",105415-2-0-6.wav
2186,"(40, 173, 2)",115411-3-0-0.wav
2187,"(40, 173, 2)",209992-5-2-81.wav
2188,"(40, 173, 2)",200786-5-1-5.wav
2189,"(40, 173, 2)",209992-5-2-137.wav
2190,"(40, 173, 2)",115242-9-0-70.wav
2191,"(40, 173, 2)",204240-0-0-17.wav
2192,"(40, 173, 2)",173891-9-0-10.wav
2193,"(40, 173, 2)",178686-0-0-72.wav
2194,"(40, 173, 2)",46668-4-0-2.wav
2195,"(40, 173, 2)",155202-9-0-42.wav
2196,"(40, 173, 2)",157867-8-0-17.wav
2197,"(40, 173, 2)",57584-4-0-7.wav
2198,"(40, 173, 2)",182103-9-0-26.wav
2199,"(40, 173, 2)",33340-7-16-0.wav
2200,"(40, 173, 2)",6508-9-1-0.wav
2201,"(40, 173, 2)",40717-8-0-5.wav
2202,"(40, 173, 2)",105029-7-2-13.wav
2203,"(40, 173, 2)",123688-8-2-4.wav
2204,"(40, 173, 2)",69304-9-0-0.wav
2205,"(40, 173, 2)",74726-8-1-1.wav
2206,"(40, 173, 2)",169466-4-2-2.wav
2207,"(40, 173, 2)",7913-3-2-0.wav
2208,"(40, 173, 2)",69598-4-5-0.wav
2209,"(40, 173, 2)",126521-3-0-18.wav
2210,"(40, 173, 2)",177537-7-1-9.wav
2211,"(40, 173, 2)",78360-4-0-8.wav
2212,"(40, 173, 2)",176638-5-0-1.wav
2213,"(40, 173, 2)",22601-8-0-33.wav
2214,"(40, 173, 2)",39856-5-0-6.wav
2215,"(40, 173, 2)",88569-2-0-36.wav
2216,"(40, 173, 2)",112195-3-0-48.wav
2217,"(40, 173, 2)",81787-2-0-14.wav
2218,"(40, 173, 2)",105029-7-4-0.wav
2219,"(40, 173, 2)",74226-9-0-10.wav
2220,"(40, 173, 2)",196127-3-0-1.wav
2221,"(40, 173, 2)",171478-9-0-55.wav
2222,"(40, 173, 2)",145608-6-2-0.wav
2223,"(40, 173, 2)",178686-0-0-21.wav
2224,"(40, 173, 2)",22601-8-0-52.wav
2225,"(40, 173, 2)",164782-8-0-6.wav
2226,"(40, 173, 2)",74513-3-0-5.wav
2227,"(40, 173, 2)",62837-7-1-53.wav
2228,"(40, 173, 2)",57320-0-0-15.wav
2229,"(40, 173, 2)",174285-6-2-0.wav
2230,"(40, 173, 2)",57553-3-0-0.wav
2231,"(40, 173, 2)",36429-2-0-13.wav
2232,"(40, 173, 2)",176787-5-0-4.wav
2233,"(40, 173, 2)",72259-1-5-3.wav
2234,"(40, 173, 2)",177742-0-0-211.wav
2235,"(40, 173, 2)",111671-8-0-19.wav
2236,"(40, 173, 2)",20688-2-0-3.wav
2237,"(40, 173, 2)",41306-3-0-10.wav
2238,"(40, 173, 2)",165645-4-5-0.wav
2239,"(40, 173, 2)",23219-5-0-13.wav
2240,"(40, 173, 2)",100652-3-0-0.wav
2241,"(40, 173, 2)",62048-3-0-5.wav
2242,"(40, 173, 2)",164797-2-0-16.wav
2243,"(40, 173, 2)",50618-6-0-0.wav
2244,"(40, 173, 2)",169045-2-0-3.wav
2245,"(40, 173, 2)",73277-9-0-19.wav
2246,"(40, 173, 2)",175853-1-0-0.wav
2247,"(40, 173, 2)",178686-0-0-16.wav
2248,"(40, 173, 2)",94632-5-1-17.wav
2249,"(40, 173, 2)",54383-0-0-10.wav
2250,"(40, 173, 2)",55018-0-0-93.wav
2251,"(40, 173, 2)",98202-9-0-7.wav
2252,"(40, 173, 2)",155243-9-0-18.wav
2253,"(40, 173, 2)",185709-0-0-8.wav
2254,"(40, 173, 2)",13230-0-0-22.wav
2255,"(40, 173, 2)",74513-3-0-3.wav
2256,"(40, 173, 2)",134717-0-0-15.wav
2257,"(40, 173, 2)",24347-8-0-39.wav
2258,"(40, 173, 2)",197073-3-0-0.wav
2259,"(40, 173, 2)",72259-1-7-10.wav
2260,"(40, 173, 2)",174786-2-0-60.wav
2261,"(40, 173, 2)",190894-2-0-6.wav
2262,"(40, 173, 2)",121299-1-0-0.wav
2263,"(40, 173, 2)",142003-2-0-1.wav
2264,"(40, 173, 2)",72261-3-0-17.wav
2265,"(40, 173, 2)",189982-0-0-39.wav
2266,"(40, 173, 2)",17009-2-0-1.wav
2267,"(40, 173, 2)",98525-8-0-0.wav
2268,"(40, 173, 2)",159751-8-0-7.wav
2269,"(40, 173, 2)",128160-5-0-2.wav
2270,"(40, 173, 2)",50454-5-0-0.wav
2271,"(40, 173, 2)",197320-6-10-0.wav
2272,"(40, 173, 2)",138473-9-0-35.wav
2273,"(40, 173, 2)",17853-5-0-7.wav
2274,"(40, 173, 2)",146709-0-0-37.wav
2275,"(40, 173, 2)",169043-2-0-24.wav
2276,"(40, 173, 2)",66324-9-0-42.wav
2277,"(40, 173, 2)",105289-8-1-0.wav
2278,"(40, 173, 2)",117181-8-0-2.wav
2279,"(40, 173, 2)",162134-7-0-2.wav
2280,"(40, 173, 2)",135544-6-4-0.wav
2281,"(40, 173, 2)",4911-3-0-0.wav
2282,"(40, 173, 2)",101729-0-0-19.wav
2283,"(40, 173, 2)",31973-9-0-43.wav
2284,"(40, 173, 2)",168037-4-11-0.wav
2285,"(40, 173, 2)",148463-7-3-3.wav
2286,"(40, 173, 2)",24347-8-0-70.wav
2287,"(40, 173, 2)",162434-6-2-0.wav
2288,"(40, 173, 2)",180134-4-2-0.wav
2289,"(40, 173, 2)",159748-8-1-0.wav
2290,"(40, 173, 2)",20688-2-0-1.wav
2291,"(40, 173, 2)",66599-9-1-4.wav
2292,"(40, 173, 2)",166101-5-0-0.wav
2293,"(40, 173, 2)",27349-3-0-2.wav
2294,"(40, 173, 2)",197318-6-4-0.wav
2295,"(40, 173, 2)",99157-9-0-24.wav
2296,"(40, 173, 2)",187863-4-0-3.wav
2297,"(40, 173, 2)",145612-6-1-0.wav
2298,"(40, 173, 2)",157867-8-0-15.wav
2299,"(40, 173, 2)",191431-9-0-73.wav
2300,"(40, 173, 2)",147926-0-0-41.wav
2301,"(40, 173, 2)",62837-7-0-16.wav
2302,"(40, 173, 2)",123688-8-0-14.wav
2303,"(40, 173, 2)",180125-4-0-16.wav
2304,"(40, 173, 2)",168846-5-1-5.wav
2305,"(40, 173, 2)",39857-5-4-0.wav
2306,"(40, 173, 2)",74458-9-0-5.wav
2307,"(40, 173, 2)",94632-5-0-28.wav
2308,"(40, 173, 2)",35799-6-0-0.wav
2309,"(40, 173, 2)",171305-7-18-0.wav
2310,"(40, 173, 2)",180937-7-4-14.wav
2311,"(40, 173, 2)",113203-5-0-7.wav
2312,"(40, 173, 2)",123399-2-0-13.wav
2313,"(40, 173, 2)",22883-7-67-0.wav
2314,"(40, 173, 2)",30226-3-1-0.wav
2315,"(40, 173, 2)",93065-9-0-17.wav
2316,"(40, 173, 2)",103074-7-0-0.wav
2317,"(40, 173, 2)",162103-0-0-8.wav
2318,"(40, 173, 2)",169044-2-0-21.wav
2319,"(40, 173, 2)",105029-7-1-8.wav
2320,"(40, 173, 2)",159701-6-3-0.wav
2321,"(40, 173, 2)",19218-3-0-0.wav
2322,"(40, 173, 2)",58857-2-0-14.wav
2323,"(40, 173, 2)",148632-8-0-4.wav
2324,"(40, 173, 2)",55728-9-0-30.wav
2325,"(40, 173, 2)",94636-8-0-16.wav
2326,"(40, 173, 2)",28808-1-0-0.wav
2327,"(40, 173, 2)",135527-6-14-3.wav
2328,"(40, 173, 2)",155280-2-0-10.wav
2329,"(40, 173, 2)",177742-0-0-205.wav
2330,"(40, 173, 2)",36264-9-0-0.wav
2331,"(40, 173, 2)",204240-0-0-3.wav
2332,"(40, 173, 2)",144351-4-2-5.wav
2333,"(40, 173, 2)",110868-9-0-8.wav
2334,"(40, 173, 2)",103074-7-1-1.wav
2335,"(40, 173, 2)",50629-4-1-0.wav
2336,"(40, 173, 2)",96475-9-0-4.wav
2337,"(40, 173, 2)",151877-5-0-0.wav
2338,"(40, 173, 2)",177537-7-0-19.wav
2339,"(40, 173, 2)",135160-8-0-3.wav
2340,"(40, 173, 2)",72567-1-4-1.wav
2341,"(40, 173, 2)",187075-5-0-3.wav
2342,"(40, 173, 2)",146714-0-0-36.wav
2343,"(40, 173, 2)",123685-5-0-3.wav
2344,"(40, 173, 2)",29936-3-2-0.wav
2345,"(40, 173, 2)",17009-2-0-0.wav
2346,"(40, 173, 2)",20688-2-0-4.wav
2347,"(40, 173, 2)",51024-3-0-2.wav
2348,"(40, 173, 2)",14772-7-9-0.wav
2349,"(40, 173, 2)",98859-7-1-0.wav
2350,"(40, 173, 2)",27349-3-2-1.wav
2351,"(40, 173, 2)",167701-4-7-0.wav
2352,"(40, 173, 2)",203929-7-4-6.wav
2353,"(40, 173, 2)",24347-8-0-80.wav
2354,"(40, 173, 2)",13230-0-0-24.wav
2355,"(40, 173, 2)",344-3-4-0.wav
2356,"(40, 173, 2)",177537-7-0-16.wav
2357,"(40, 173, 2)",180126-4-2-0.wav
2358,"(40, 173, 2)",105029-7-1-12.wav
2359,"(40, 173, 2)",39847-5-0-1.wav
2360,"(40, 173, 2)",204526-2-0-193.wav
2361,"(40, 173, 2)",22883-7-51-0.wav
2362,"(40, 173, 2)",165567-3-0-0.wav
2363,"(40, 173, 2)",203929-7-4-2.wav
2364,"(40, 173, 2)",178099-9-0-7.wav
2365,"(40, 173, 2)",81117-4-0-3.wav
2366,"(40, 173, 2)",6902-2-0-7.wav
2367,"(40, 173, 2)",174289-6-2-0.wav
2368,"(40, 173, 2)",104327-2-0-19.wav
2369,"(40, 173, 2)",59037-2-0-6.wav
2370,"(40, 173, 2)",39968-9-0-227.wav
2371,"(40, 173, 2)",71177-8-0-1.wav
2372,"(40, 173, 2)",107357-8-1-0.wav
2373,"(40, 173, 2)",189989-0-0-0.wav
2374,"(40, 173, 2)",185436-1-1-0.wav
2375,"(40, 173, 2)",128465-1-0-3.wav
2376,"(40, 173, 2)",104817-4-0-11.wav
2377,"(40, 173, 2)",99812-1-3-0.wav
2378,"(40, 173, 2)",134717-0-0-1.wav
2379,"(40, 173, 2)",128160-5-0-7.wav
2380,"(40, 173, 2)",43805-8-2-0.wav
2381,"(40, 173, 2)",22601-8-0-15.wav
2382,"(40, 173, 2)",157649-3-1-1.wav
2383,"(40, 173, 2)",188824-7-12-0.wav
2384,"(40, 173, 2)",162134-7-12-1.wav
2385,"(40, 173, 2)",87275-1-4-0.wav
2386,"(40, 173, 2)",170245-0-0-0.wav
2387,"(40, 173, 2)",172315-9-0-113.wav
2388,"(40, 173, 2)",39532-4-3-0.wav
2389,"(40, 173, 2)",125678-7-3-1.wav
2390,"(40, 173, 2)",177742-0-0-49.wav
2391,"(40, 173, 2)",194733-9-0-1.wav
2392,"(40, 173, 2)",174282-6-0-0.wav
2393,"(40, 173, 2)",54976-4-0-4.wav
2394,"(40, 173, 2)",162134-7-14-2.wav
2395,"(40, 173, 2)",22601-8-0-9.wav
2396,"(40, 173, 2)",58005-4-0-34.wav
2397,"(40, 173, 2)",123685-5-0-0.wav
2398,"(40, 173, 2)",156868-8-4-0.wav
2399,"(40, 173, 2)",186334-2-0-33.wav
2400,"(40, 173, 2)",148632-8-0-7.wav
2401,"(40, 173, 2)",162134-7-10-1.wav
2402,"(40, 173, 2)",100852-0-0-9.wav
2403,"(40, 173, 2)",99180-9-0-0.wav
2404,"(40, 173, 2)",14387-9-0-15.wav
2405,"(40, 173, 2)",156200-2-0-0.wav
2406,"(40, 173, 2)",162318-2-0-25.wav
2407,"(40, 173, 2)",164782-8-0-0.wav
2408,"(40, 173, 2)",63095-4-0-1.wav
2409,"(40, 173, 2)",104998-7-15-9.wav
2410,"(40, 173, 2)",7389-1-4-9.wav
2411,"(40, 173, 2)",146714-0-0-17.wav
2412,"(40, 173, 2)",57105-3-4-4.wav
2413,"(40, 173, 2)",152570-9-1-41.wav
2414,"(40, 173, 2)",167702-4-0-0.wav
2415,"(40, 173, 2)",98202-9-0-4.wav
2416,"(40, 173, 2)",114280-3-0-1.wav
2417,"(40, 173, 2)",29932-1-0-0.wav
2418,"(40, 173, 2)",201652-5-0-1.wav
2419,"(40, 173, 2)",158977-6-0-0.wav
2420,"(40, 173, 2)",66623-4-0-6.wav
2421,"(40, 173, 2)",100852-0-0-17.wav
2422,"(40, 173, 2)",137156-9-0-5.wav
2423,"(40, 173, 2)",189825-9-0-3.wav
2424,"(40, 173, 2)",105289-8-1-1.wav
2425,"(40, 173, 2)",71173-2-0-13.wav
2426,"(40, 173, 2)",203929-7-1-2.wav
2427,"(40, 173, 2)",180937-7-3-11.wav
2428,"(40, 173, 2)",176787-5-0-14.wav
2429,"(40, 173, 2)",17578-5-0-8.wav
2430,"(40, 173, 2)",23219-5-0-7.wav
2431,"(40, 173, 2)",128160-5-0-0.wav
2432,"(40, 173, 2)",157866-8-0-6.wav
2433,"(40, 173, 2)",79584-3-0-8.wav
2434,"(40, 173, 2)",178261-7-3-1.wav
2435,"(40, 173, 2)",19338-5-3-0.wav
2436,"(40, 173, 2)",6988-5-0-4.wav
2437,"(40, 173, 2)",178521-2-0-18.wav
2438,"(40, 173, 2)",72539-3-0-5.wav
2439,"(40, 173, 2)",156362-4-3-8.wav
