,path,slice_file_name,fsID,start,end,salience,fold,classID,class,Sample Rate
2080,data/UrbanSound8K/audio/fold10/196084-2-0-0.wav,196084-2-0-0.wav,196084,0.708236,4.708236,1,10,2,children_playing,22050
2081,data/UrbanSound8K/audio/fold10/159742-8-0-0.wav,159742-8-0-0.wav,159742,0.129945,4.129944999999999,2,10,8,siren,22050
2082,data/UrbanSound8K/audio/fold10/157207-6-0-0.wav,157207-6-0-0.wav,157207,0.165287,3.093233,1,10,6,gun_shot,22050
2083,data/UrbanSound8K/audio/fold10/207213-2-0-73.wav,207213-2-0-73.wav,207213,36.5,40.5,2,10,2,children_playing,22050
2084,data/UrbanSound8K/audio/fold10/202334-9-0-137.wav,202334-9-0-137.wav,202334,68.5,72.5,1,10,9,street_music,22050
2085,data/UrbanSound8K/audio/fold10/162134-7-11-4.wav,162134-7-11-4.wav,162134,194.102215,198.102215,1,10,7,jackhammer,22050
2086,data/UrbanSound8K/audio/fold10/171478-9-0-26.wav,171478-9-0-26.wav,171478,15.440829999999998,19.44083,2,10,9,street_music,22050
2087,data/UrbanSound8K/audio/fold10/72538-3-0-3.wav,72538-3-0-3.wav,72538,3.601978,7.601978,1,10,3,dog_bark,22050
2088,data/UrbanSound8K/audio/fold10/41306-3-0-13.wav,41306-3-0-13.wav,41306,6.5,10.5,2,10,3,dog_bark,22050
2089,data/UrbanSound8K/audio/fold10/157800-6-0-0.wav,157800-6-0-0.wav,157800,0.0,1.1493879999999999,1,10,6,gun_shot,22050
2090,data/UrbanSound8K/audio/fold10/162134-7-9-2.wav,162134-7-9-2.wav,162134,163.575726,167.575726,1,10,7,jackhammer,22050
2091,data/UrbanSound8K/audio/fold10/159742-8-0-5.wav,159742-8-0-5.wav,159742,2.629945,6.629944999999999,2,10,8,siren,22050
2092,data/UrbanSound8K/audio/fold10/188813-7-0-0.wav,188813-7-0-0.wav,188813,1.356941,2.196952,1,10,7,jackhammer,22050
2093,data/UrbanSound8K/audio/fold10/129750-2-0-34.wav,129750-2-0-34.wav,129750,17.0,21.0,2,10,2,children_playing,22050
2094,data/UrbanSound8K/audio/fold10/115241-9-0-8.wav,115241-9-0-8.wav,115241,4.0,8.0,1,10,9,street_music,22050
2095,data/UrbanSound8K/audio/fold10/34050-7-6-0.wav,34050-7-6-0.wav,34050,29.309855,33.309855,2,10,7,jackhammer,22050
2096,data/UrbanSound8K/audio/fold10/200460-6-4-0.wav,200460-6-4-0.wav,200460,7.096097,7.952965,1,10,6,gun_shot,22050
2097,data/UrbanSound8K/audio/fold10/15544-5-0-9.wav,15544-5-0-9.wav,15544,33.766659999999995,37.766659999999995,1,10,5,engine_idling,22050
2098,data/UrbanSound8K/audio/fold10/162134-7-17-0.wav,162134-7-17-0.wav,162134,315.24927599999995,319.24927599999995,1,10,7,jackhammer,22050
2099,data/UrbanSound8K/audio/fold10/155280-2-0-3.wav,155280-2-0-3.wav,155280,3.612855,7.612855000000001,2,10,2,children_playing,22050
2100,data/UrbanSound8K/audio/fold10/73524-0-0-8.wav,73524-0-0-8.wav,73524,4.0,8.0,1,10,0,air_conditioner,22050
2101,data/UrbanSound8K/audio/fold10/175842-1-0-0.wav,175842-1-0-0.wav,175842,0.20644200000000001,0.688665,1,10,1,car_horn,22050
2102,data/UrbanSound8K/audio/fold10/167464-0-0-2.wav,167464-0-0-2.wav,167464,1.0,5.0,2,10,0,air_conditioner,22050
2103,data/UrbanSound8K/audio/fold10/162134-7-0-1.wav,162134-7-0-1.wav,162134,1.833125,5.833125,1,10,7,jackhammer,22050
2104,data/UrbanSound8K/audio/fold10/208652-8-0-0.wav,208652-8-0-0.wav,208652,0.0,4.0,2,10,8,siren,22050
2105,data/UrbanSound8K/audio/fold10/167464-0-0-10.wav,167464-0-0-10.wav,167464,5.0,9.0,2,10,0,air_conditioner,22050
2106,data/UrbanSound8K/audio/fold10/102857-5-0-13.wav,102857-5-0-13.wav,102857,6.5,10.5,1,10,5,engine_idling,22050
2107,data/UrbanSound8K/audio/fold10/99192-4-0-38.wav,99192-4-0-38.wav,99192,19.0,23.0,1,10,4,drilling,22050
2108,data/UrbanSound8K/audio/fold10/165166-8-0-1.wav,165166-8-0-1.wav,165166,1.333454,5.333454,1,10,8,siren,22050
2109,data/UrbanSound8K/audio/fold10/77901-9-0-4.wav,77901-9-0-4.wav,77901,2.0,6.0,1,10,9,street_music,22050
2110,data/UrbanSound8K/audio/fold10/118278-4-0-7.wav,118278-4-0-7.wav,118278,3.5,7.5,2,10,4,drilling,22050
2111,data/UrbanSound8K/audio/fold10/81791-3-0-1.wav,81791-3-0-1.wav,81791,44.984434,48.984434,2,10,3,dog_bark,22050
2112,data/UrbanSound8K/audio/fold10/118558-5-0-2.wav,118558-5-0-2.wav,118558,20.743613,24.743613,1,10,5,engine_idling,22050
2113,data/UrbanSound8K/audio/fold10/99192-4-0-47.wav,99192-4-0-47.wav,99192,23.5,27.5,1,10,4,drilling,22050
2114,data/UrbanSound8K/audio/fold10/164194-2-0-18.wav,164194-2-0-18.wav,164194,68.86428199999999,72.86428199999999,1,10,2,children_playing,22050
2115,data/UrbanSound8K/audio/fold10/28808-1-0-1.wav,28808-1-0-1.wav,28808,0.5,4.5,1,10,1,car_horn,22050
2116,data/UrbanSound8K/audio/fold10/73524-0-0-113.wav,73524-0-0-113.wav,73524,56.5,60.5,1,10,0,air_conditioner,22050
2117,data/UrbanSound8K/audio/fold10/181624-4-4-0.wav,181624-4-4-0.wav,181624,13.108336999999999,14.308395999999998,1,10,4,drilling,22050
2118,data/UrbanSound8K/audio/fold10/188813-7-6-0.wav,188813-7-6-0.wav,188813,18.092543,20.354111,1,10,7,jackhammer,22050
2119,data/UrbanSound8K/audio/fold10/155311-3-0-0.wav,155311-3-0-0.wav,155311,0.0,3.6919730000000004,1,10,3,dog_bark,22050
2120,data/UrbanSound8K/audio/fold10/102857-5-0-1.wav,102857-5-0-1.wav,102857,0.5,4.5,1,10,5,engine_idling,22050
2121,data/UrbanSound8K/audio/fold10/73524-0-0-99.wav,73524-0-0-99.wav,73524,49.5,53.5,1,10,0,air_conditioner,22050
2122,data/UrbanSound8K/audio/fold10/100648-1-1-0.wav,100648-1-1-0.wav,100648,8.998279,10.052132,2,10,1,car_horn,22050
2123,data/UrbanSound8K/audio/fold10/20571-3-0-0.wav,20571-3-0-0.wav,20571,11.239642,14.185956,2,10,3,dog_bark,22050
2124,data/UrbanSound8K/audio/fold10/155262-2-0-21.wav,155262-2-0-21.wav,155262,10.5,14.5,2,10,2,children_playing,22050
2125,data/UrbanSound8K/audio/fold10/162134-7-3-0.wav,162134-7-3-0.wav,162134,97.584774,101.584774,1,10,7,jackhammer,22050
2126,data/UrbanSound8K/audio/fold10/83195-9-0-14.wav,83195-9-0-14.wav,83195,7.0,11.0,2,10,9,street_music,22050
2127,data/UrbanSound8K/audio/fold10/74364-8-1-11.wav,74364-8-1-11.wav,74364,144.53796,148.53796,2,10,8,siren,22050
2128,data/UrbanSound8K/audio/fold10/101382-2-0-45.wav,101382-2-0-45.wav,101382,22.5,26.5,1,10,2,children_playing,22050
2129,data/UrbanSound8K/audio/fold10/24076-1-0-0.wav,24076-1-0-0.wav,24076,37.46937,38.460065,1,10,1,car_horn,22050
2130,data/UrbanSound8K/audio/fold10/188497-2-0-17.wav,188497-2-0-17.wav,188497,8.5,12.5,1,10,2,children_playing,22050
2131,data/UrbanSound8K/audio/fold10/187110-2-0-12.wav,187110-2-0-12.wav,187110,6.0,10.0,1,10,2,children_playing,22050
2132,data/UrbanSound8K/audio/fold10/106014-5-0-0.wav,106014-5-0-0.wav,106014,4.4009540000000005,8.400953999999999,1,10,5,engine_idling,22050
2133,data/UrbanSound8K/audio/fold10/83502-0-0-5.wav,83502-0-0-5.wav,83502,2.5,6.5,2,10,0,air_conditioner,22050
2134,data/UrbanSound8K/audio/fold10/99192-4-0-26.wav,99192-4-0-26.wav,99192,13.0,17.0,1,10,4,drilling,22050
2135,data/UrbanSound8K/audio/fold10/118558-5-2-3.wav,118558-5-2-3.wav,118558,48.913495000000005,52.913495,1,10,5,engine_idling,22050
2136,data/UrbanSound8K/audio/fold10/164194-2-0-29.wav,164194-2-0-29.wav,164194,74.36428199999999,78.36428199999999,1,10,2,children_playing,22050
2137,data/UrbanSound8K/audio/fold10/83502-0-0-8.wav,83502-0-0-8.wav,83502,4.0,8.0,2,10,0,air_conditioner,22050
2138,data/UrbanSound8K/audio/fold10/189982-0-0-45.wav,189982-0-0-45.wav,189982,22.5,26.5,1,10,0,air_conditioner,22050
2139,data/UrbanSound8K/audio/fold10/102857-5-0-2.wav,102857-5-0-2.wav,102857,1.0,5.0,1,10,5,engine_idling,22050
2140,data/UrbanSound8K/audio/fold10/102857-5-0-26.wav,102857-5-0-26.wav,102857,13.0,17.0,1,10,5,engine_idling,22050
2141,data/UrbanSound8K/audio/fold10/84249-9-0-11.wav,84249-9-0-11.wav,84249,5.5,9.5,2,10,9,street_music,22050
2142,data/UrbanSound8K/audio/fold10/7062-6-0-0.wav,7062-6-0-0.wav,7062,0.9787540000000001,2.345351,1,10,6,gun_shot,22050
2143,data/UrbanSound8K/audio/fold10/99192-4-0-54.wav,99192-4-0-54.wav,99192,27.0,31.0,1,10,4,drilling,22050
2144,data/UrbanSound8K/audio/fold10/162134-7-8-7.wav,162134-7-8-7.wav,162134,141.230266,145.230266,1,10,7,jackhammer,22050
2145,data/UrbanSound8K/audio/fold10/155241-9-0-56.wav,155241-9-0-56.wav,155241,49.291548999999996,53.291548999999996,1,10,9,street_music,22050
2146,data/UrbanSound8K/audio/fold10/118558-5-1-2.wav,118558-5-1-2.wav,118558,32.128617,36.128617,1,10,5,engine_idling,22050
2147,data/UrbanSound8K/audio/fold10/207213-2-0-81.wav,207213-2-0-81.wav,207213,40.5,44.5,2,10,2,children_playing,22050
2148,data/UrbanSound8K/audio/fold10/175850-1-0-0.wav,175850-1-0-0.wav,175850,0.528684,2.269774,1,10,1,car_horn,22050
2149,data/UrbanSound8K/audio/fold10/208652-8-2-0.wav,208652-8-2-0.wav,208652,10.163433,11.651236,2,10,8,siren,22050
2150,data/UrbanSound8K/audio/fold10/165640-4-0-2.wav,165640-4-0-2.wav,165640,1.0,5.0,1,10,4,drilling,22050
2151,data/UrbanSound8K/audio/fold10/157207-6-3-0.wav,157207-6-3-0.wav,157207,9.504019,10.401292999999999,1,10,6,gun_shot,22050
2152,data/UrbanSound8K/audio/fold10/162134-7-8-1.wav,162134-7-8-1.wav,162134,138.230266,142.230266,1,10,7,jackhammer,22050
2153,data/UrbanSound8K/audio/fold10/115418-9-0-29.wav,115418-9-0-29.wav,115418,14.5,18.5,1,10,9,street_music,22050
2154,data/UrbanSound8K/audio/fold10/167464-0-0-15.wav,167464-0-0-15.wav,167464,7.5,11.5,2,10,0,air_conditioner,22050
2155,data/UrbanSound8K/audio/fold10/157207-6-5-0.wav,157207-6-5-0.wav,157207,11.345791,13.423689000000001,1,10,6,gun_shot,22050
2156,data/UrbanSound8K/audio/fold10/39847-5-0-7.wav,39847-5-0-7.wav,39847,3.5,7.5,1,10,5,engine_idling,22050
2157,data/UrbanSound8K/audio/fold10/181624-4-9-0.wav,181624-4-9-0.wav,181624,35.817145000000004,37.77878,1,10,4,drilling,22050
2158,data/UrbanSound8K/audio/fold10/165166-8-0-2.wav,165166-8-0-2.wav,165166,1.833454,5.833454,1,10,8,siren,22050
2159,data/UrbanSound8K/audio/fold10/74364-8-1-3.wav,74364-8-1-3.wav,74364,140.53796,144.53796,2,10,8,siren,22050
2160,data/UrbanSound8K/audio/fold10/164194-2-0-10.wav,164194-2-0-10.wav,164194,64.86428199999999,68.86428199999999,1,10,2,children_playing,22050
2161,data/UrbanSound8K/audio/fold10/162134-7-10-2.wav,162134-7-10-2.wav,162134,179.959326,183.959326,1,10,7,jackhammer,22050
2162,data/UrbanSound8K/audio/fold10/14470-2-0-4.wav,14470-2-0-4.wav,14470,2.0,6.0,1,10,2,children_playing,22050
2163,data/UrbanSound8K/audio/fold10/99192-4-0-17.wav,99192-4-0-17.wav,99192,8.5,12.5,1,10,4,drilling,22050
2164,data/UrbanSound8K/audio/fold10/77901-9-0-2.wav,77901-9-0-2.wav,77901,1.0,5.0,1,10,9,street_music,22050
2165,data/UrbanSound8K/audio/fold10/83502-0-0-7.wav,83502-0-0-7.wav,83502,3.5,7.5,2,10,0,air_conditioner,22050
2166,data/UrbanSound8K/audio/fold10/83191-9-0-6.wav,83191-9-0-6.wav,83191,3.0,7.0,2,10,9,street_music,22050
2167,data/UrbanSound8K/audio/fold10/159742-8-0-4.wav,159742-8-0-4.wav,159742,2.129945,6.129944999999999,2,10,8,siren,22050
2168,data/UrbanSound8K/audio/fold10/165166-8-0-0.wav,165166-8-0-0.wav,165166,0.8334540000000001,4.833454,1,10,8,siren,22050
2169,data/UrbanSound8K/audio/fold10/119067-0-0-1.wav,119067-0-0-1.wav,119067,0.5,4.5,1,10,0,air_conditioner,22050
2170,data/UrbanSound8K/audio/fold10/178261-7-1-0.wav,178261-7-1-0.wav,178261,4.265171,8.265170999999999,1,10,7,jackhammer,22050
2171,data/UrbanSound8K/audio/fold10/162134-7-15-2.wav,162134-7-15-2.wav,162134,262.597486,266.597486,1,10,7,jackhammer,22050
2172,data/UrbanSound8K/audio/fold10/178826-2-0-39.wav,178826-2-0-39.wav,178826,19.5,23.5,1,10,2,children_playing,22050
2173,data/UrbanSound8K/audio/fold10/22973-3-0-2.wav,22973-3-0-2.wav,22973,1.14222,5.14222,2,10,3,dog_bark,22050
2174,data/UrbanSound8K/audio/fold10/155280-2-0-13.wav,155280-2-0-13.wav,155280,8.612855,12.612855,2,10,2,children_playing,22050
2175,data/UrbanSound8K/audio/fold10/99192-4-0-32.wav,99192-4-0-32.wav,99192,16.0,20.0,1,10,4,drilling,22050
2176,data/UrbanSound8K/audio/fold10/83502-0-0-1.wav,83502-0-0-1.wav,83502,0.5,4.5,2,10,0,air_conditioner,22050
2177,data/UrbanSound8K/audio/fold10/180127-4-0-0.wav,180127-4-0-0.wav,180127,0.677342,4.6773419999999994,1,10,4,drilling,22050
2178,data/UrbanSound8K/audio/fold10/99192-4-0-40.wav,99192-4-0-40.wav,99192,20.0,24.0,1,10,4,drilling,22050
2179,data/UrbanSound8K/audio/fold10/73524-0-0-126.wav,73524-0-0-126.wav,73524,63.0,67.0,1,10,0,air_conditioner,22050
2180,data/UrbanSound8K/audio/fold10/180127-4-0-21.wav,180127-4-0-21.wav,180127,11.177342,15.177342000000001,1,10,4,drilling,22050
2181,data/UrbanSound8K/audio/fold10/147491-9-0-5.wav,147491-9-0-5.wav,147491,2.5,6.5,2,10,9,street_music,22050
2182,data/UrbanSound8K/audio/fold10/93567-8-0-17.wav,93567-8-0-17.wav,93567,12.544365,16.544365,2,10,8,siren,22050
2183,data/UrbanSound8K/audio/fold10/15544-5-0-1.wav,15544-5-0-1.wav,15544,29.766659999999998,33.766659999999995,1,10,5,engine_idling,22050
2184,data/UrbanSound8K/audio/fold10/7913-3-3-0.wav,7913-3-3-0.wav,7913,7.00735,7.704826,1,10,3,dog_bark,22050
2185,data/UrbanSound8K/audio/fold10/106014-5-0-2.wav,106014-5-0-2.wav,106014,5.4009540000000005,9.400954,1,10,5,engine_idling,22050
2186,data/UrbanSound8K/audio/fold10/178826-2-0-16.wav,178826-2-0-16.wav,178826,8.0,12.0,1,10,2,children_playing,22050
2187,data/UrbanSound8K/audio/fold10/189985-0-0-6.wav,189985-0-0-6.wav,189985,3.0,7.0,1,10,0,air_conditioner,22050
2188,data/UrbanSound8K/audio/fold10/178402-1-0-0.wav,178402-1-0-0.wav,178402,0.122098,2.1672439999999997,1,10,1,car_horn,22050
2189,data/UrbanSound8K/audio/fold10/102857-5-0-8.wav,102857-5-0-8.wav,102857,4.0,8.0,1,10,5,engine_idling,22050
2190,data/UrbanSound8K/audio/fold10/118278-4-0-12.wav,118278-4-0-12.wav,118278,6.0,10.0,2,10,4,drilling,22050
2191,data/UrbanSound8K/audio/fold10/178826-2-0-10.wav,178826-2-0-10.wav,178826,5.0,9.0,1,10,2,children_playing,22050
2192,data/UrbanSound8K/audio/fold10/100648-1-3-0.wav,100648-1-3-0.wav,100648,17.631764,19.253075,2,10,1,car_horn,22050
2193,data/UrbanSound8K/audio/fold10/128240-3-0-20.wav,128240-3-0-20.wav,128240,10.0,14.0,1,10,3,dog_bark,22050
2194,data/UrbanSound8K/audio/fold10/73524-0-0-74.wav,73524-0-0-74.wav,73524,37.0,41.0,1,10,0,air_conditioner,22050
2195,data/UrbanSound8K/audio/fold10/83195-9-0-7.wav,83195-9-0-7.wav,83195,3.5,7.5,2,10,9,street_music,22050
2196,data/UrbanSound8K/audio/fold10/59513-3-0-1.wav,59513-3-0-1.wav,59513,0.656569,4.656569,1,10,3,dog_bark,22050
2197,data/UrbanSound8K/audio/fold10/189982-0-0-16.wav,189982-0-0-16.wav,189982,8.0,12.0,1,10,0,air_conditioner,22050
2198,data/UrbanSound8K/audio/fold10/174292-6-2-0.wav,174292-6-2-0.wav,174292,10.079363,13.567632000000001,1,10,6,gun_shot,22050
2199,data/UrbanSound8K/audio/fold10/74364-8-1-5.wav,74364-8-1-5.wav,74364,141.53796,145.53796,2,10,8,siren,22050
2200,data/UrbanSound8K/audio/fold10/93567-8-0-3.wav,93567-8-0-3.wav,93567,5.544365,9.544365,2,10,8,siren,22050
2201,data/UrbanSound8K/audio/fold10/102857-5-0-9.wav,102857-5-0-9.wav,102857,4.5,8.5,1,10,5,engine_idling,22050
2202,data/UrbanSound8K/audio/fold10/162134-7-9-4.wav,162134-7-9-4.wav,162134,164.575726,168.575726,1,10,7,jackhammer,22050
2203,data/UrbanSound8K/audio/fold10/102857-5-0-4.wav,102857-5-0-4.wav,102857,2.0,6.0,1,10,5,engine_idling,22050
2204,data/UrbanSound8K/audio/fold10/188497-2-0-1.wav,188497-2-0-1.wav,188497,0.5,4.5,1,10,2,children_playing,22050
2205,data/UrbanSound8K/audio/fold10/93567-8-0-4.wav,93567-8-0-4.wav,93567,6.044365,10.044365,2,10,8,siren,22050
2206,data/UrbanSound8K/audio/fold10/101382-2-0-12.wav,101382-2-0-12.wav,101382,6.0,10.0,1,10,2,children_playing,22050
2207,data/UrbanSound8K/audio/fold10/162134-7-14-1.wav,162134-7-14-1.wav,162134,248.23443999999998,252.23443999999998,1,10,7,jackhammer,22050
2208,data/UrbanSound8K/audio/fold10/102857-5-0-27.wav,102857-5-0-27.wav,102857,13.5,17.5,1,10,5,engine_idling,22050
2209,data/UrbanSound8K/audio/fold10/103438-5-0-2.wav,103438-5-0-2.wav,103438,1.0,5.0,2,10,5,engine_idling,22050
2210,data/UrbanSound8K/audio/fold10/165166-8-0-6.wav,165166-8-0-6.wav,165166,3.833454,7.833454,1,10,8,siren,22050
2211,data/UrbanSound8K/audio/fold10/195063-4-0-0.wav,195063-4-0-0.wav,195063,1.610715,5.610715,1,10,4,drilling,22050
2212,data/UrbanSound8K/audio/fold10/203424-9-0-46.wav,203424-9-0-46.wav,203424,23.0,27.0,1,10,9,street_music,22050
2213,data/UrbanSound8K/audio/fold10/199261-3-0-1.wav,199261-3-0-1.wav,199261,0.711116,4.7111160000000005,1,10,3,dog_bark,22050
2214,data/UrbanSound8K/audio/fold10/189982-0-0-38.wav,189982-0-0-38.wav,189982,19.0,23.0,1,10,0,air_conditioner,22050
2215,data/UrbanSound8K/audio/fold10/189982-0-0-3.wav,189982-0-0-3.wav,189982,1.5,5.5,1,10,0,air_conditioner,22050
2216,data/UrbanSound8K/audio/fold10/2937-1-0-0.wav,2937-1-0-0.wav,2937,0.0,0.474663,1,10,1,car_horn,22050
2217,data/UrbanSound8K/audio/fold10/200786-5-1-3.wav,200786-5-1-3.wav,200786,112.190351,116.190351,1,10,5,engine_idling,22050
2218,data/UrbanSound8K/audio/fold10/99192-4-0-48.wav,99192-4-0-48.wav,99192,24.0,28.0,1,10,4,drilling,22050
2219,data/UrbanSound8K/audio/fold10/115241-9-0-14.wav,115241-9-0-14.wav,115241,7.0,11.0,1,10,9,street_music,22050
2220,data/UrbanSound8K/audio/fold10/128470-3-0-1.wav,128470-3-0-1.wav,128470,2.2119880000000003,6.211988,1,10,3,dog_bark,22050
2221,data/UrbanSound8K/audio/fold10/189982-0-0-43.wav,189982-0-0-43.wav,189982,21.5,25.5,1,10,0,air_conditioner,22050
2222,data/UrbanSound8K/audio/fold10/178826-2-0-14.wav,178826-2-0-14.wav,178826,7.0,11.0,1,10,2,children_playing,22050
2223,data/UrbanSound8K/audio/fold10/162134-7-11-7.wav,162134-7-11-7.wav,162134,195.602215,199.602215,1,10,7,jackhammer,22050
2224,data/UrbanSound8K/audio/fold10/167464-0-0-14.wav,167464-0-0-14.wav,167464,7.0,11.0,2,10,0,air_conditioner,22050
2225,data/UrbanSound8K/audio/fold10/93567-8-0-15.wav,93567-8-0-15.wav,93567,11.544365,15.544365,2,10,8,siren,22050
2226,data/UrbanSound8K/audio/fold10/205013-6-0-0.wav,205013-6-0-0.wav,205013,0.0,1.497188,1,10,6,gun_shot,22050
2227,data/UrbanSound8K/audio/fold10/93567-8-0-16.wav,93567-8-0-16.wav,93567,12.044365,16.044365,2,10,8,siren,22050
2228,data/UrbanSound8K/audio/fold10/34050-7-5-0.wav,34050-7-5-0.wav,34050,24.457791,26.658146000000002,2,10,7,jackhammer,22050
2229,data/UrbanSound8K/audio/fold10/74922-4-0-7.wav,74922-4-0-7.wav,74922,3.5,7.5,1,10,4,drilling,22050
2230,data/UrbanSound8K/audio/fold10/167750-4-2-0.wav,167750-4-2-0.wav,167750,24.689922,26.258574,1,10,4,drilling,22050
2231,data/UrbanSound8K/audio/fold10/93567-8-0-7.wav,93567-8-0-7.wav,93567,7.544364999999999,11.544365,2,10,8,siren,22050
2232,data/UrbanSound8K/audio/fold10/167464-0-0-12.wav,167464-0-0-12.wav,167464,6.0,10.0,2,10,0,air_conditioner,22050
2233,data/UrbanSound8K/audio/fold10/71312-3-0-1.wav,71312-3-0-1.wav,71312,134.87905,138.87905,2,10,3,dog_bark,22050
2234,data/UrbanSound8K/audio/fold10/200460-6-0-0.wav,200460-6-0-0.wav,200460,1.282736,3.181186,1,10,6,gun_shot,22050
2235,data/UrbanSound8K/audio/fold10/73524-0-0-137.wav,73524-0-0-137.wav,73524,68.5,72.5,1,10,0,air_conditioner,22050
2236,data/UrbanSound8K/audio/fold10/102857-5-0-28.wav,102857-5-0-28.wav,102857,14.0,18.0,1,10,5,engine_idling,22050
2237,data/UrbanSound8K/audio/fold10/178826-2-0-12.wav,178826-2-0-12.wav,178826,6.0,10.0,1,10,2,children_playing,22050
2238,data/UrbanSound8K/audio/fold10/99192-4-0-30.wav,99192-4-0-30.wav,99192,15.0,19.0,1,10,4,drilling,22050
2239,data/UrbanSound8K/audio/fold10/100648-1-4-0.wav,100648-1-4-0.wav,100648,25.332994,27.197502000000004,2,10,1,car_horn,22050
2240,data/UrbanSound8K/audio/fold10/93567-8-0-1.wav,93567-8-0-1.wav,93567,4.544365,8.544364999999999,2,10,8,siren,22050
2241,data/UrbanSound8K/audio/fold10/174292-6-1-0.wav,174292-6-1-0.wav,174292,4.249521,7.140352,1,10,6,gun_shot,22050
2242,data/UrbanSound8K/audio/fold10/187863-4-0-0.wav,187863-4-0-0.wav,187863,0.0,4.0,1,10,4,drilling,22050
2243,data/UrbanSound8K/audio/fold10/181624-4-7-0.wav,181624-4-7-0.wav,181624,27.255186,27.716746999999998,1,10,4,drilling,22050
2244,data/UrbanSound8K/audio/fold10/162134-7-0-2.wav,162134-7-0-2.wav,162134,2.333125,6.333125,1,10,7,jackhammer,22050
2245,data/UrbanSound8K/audio/fold10/99192-4-0-43.wav,99192-4-0-43.wav,99192,21.5,25.5,1,10,4,drilling,22050
2246,data/UrbanSound8K/audio/fold10/162134-7-11-2.wav,162134-7-11-2.wav,162134,193.102215,197.102215,1,10,7,jackhammer,22050
2247,data/UrbanSound8K/audio/fold10/187110-2-0-8.wav,187110-2-0-8.wav,187110,4.0,8.0,1,10,2,children_playing,22050
2248,data/UrbanSound8K/audio/fold10/118278-4-0-5.wav,118278-4-0-5.wav,118278,2.5,6.5,2,10,4,drilling,22050
2249,data/UrbanSound8K/audio/fold10/189982-0-0-33.wav,189982-0-0-33.wav,189982,16.5,20.5,1,10,0,air_conditioner,22050
2250,data/UrbanSound8K/audio/fold10/167464-0-0-0.wav,167464-0-0-0.wav,167464,0.0,4.0,2,10,0,air_conditioner,22050
2251,data/UrbanSound8K/audio/fold10/26255-3-6-0.wav,26255-3-6-0.wav,26255,27.82535,28.543423999999998,2,10,3,dog_bark,22050
2252,data/UrbanSound8K/audio/fold10/83502-0-0-10.wav,83502-0-0-10.wav,83502,5.0,9.0,2,10,0,air_conditioner,22050
2253,data/UrbanSound8K/audio/fold10/167750-4-3-0.wav,167750-4-3-0.wav,167750,26.879497999999998,28.170368,1,10,4,drilling,22050
2254,data/UrbanSound8K/audio/fold10/178826-2-0-20.wav,178826-2-0-20.wav,178826,10.0,14.0,1,10,2,children_playing,22050
2255,data/UrbanSound8K/audio/fold10/162134-7-17-2.wav,162134-7-17-2.wav,162134,316.24927599999995,320.24927599999995,1,10,7,jackhammer,22050
2256,data/UrbanSound8K/audio/fold10/93567-8-0-19.wav,93567-8-0-19.wav,93567,13.544365,17.544365,2,10,8,siren,22050
2257,data/UrbanSound8K/audio/fold10/26255-3-13-1.wav,26255-3-13-1.wav,26255,110.78412900000001,114.78412900000001,2,10,3,dog_bark,22050
2258,data/UrbanSound8K/audio/fold10/83502-0-0-12.wav,83502-0-0-12.wav,83502,6.0,10.0,2,10,0,air_conditioner,22050
2259,data/UrbanSound8K/audio/fold10/74364-8-1-20.wav,74364-8-1-20.wav,74364,149.03796,153.03796,2,10,8,siren,22050
2260,data/UrbanSound8K/audio/fold10/162134-7-13-0.wav,162134-7-13-0.wav,162134,231.710919,235.710919,1,10,7,jackhammer,22050
2261,data/UrbanSound8K/audio/fold10/208652-8-4-0.wav,208652-8-4-0.wav,208652,16.713631,18.356011,2,10,8,siren,22050
2262,data/UrbanSound8K/audio/fold10/74364-8-1-7.wav,74364-8-1-7.wav,74364,142.53796,146.53796,2,10,8,siren,22050
2263,data/UrbanSound8K/audio/fold10/189982-0-0-36.wav,189982-0-0-36.wav,189982,18.0,22.0,1,10,0,air_conditioner,22050
2264,data/UrbanSound8K/audio/fold10/15544-5-0-14.wav,15544-5-0-14.wav,15544,36.266659999999995,40.266659999999995,1,10,5,engine_idling,22050
2265,data/UrbanSound8K/audio/fold10/162134-7-0-0.wav,162134-7-0-0.wav,162134,1.333125,5.333125,1,10,7,jackhammer,22050
2266,data/UrbanSound8K/audio/fold10/200460-6-3-0.wav,200460-6-3-0.wav,200460,5.849278,7.096097,1,10,6,gun_shot,22050
2267,data/UrbanSound8K/audio/fold10/174292-6-0-0.wav,174292-6-0-0.wav,174292,0.0,2.929375,1,10,6,gun_shot,22050
2268,data/UrbanSound8K/audio/fold10/103438-5-0-1.wav,103438-5-0-1.wav,103438,0.5,4.5,2,10,5,engine_idling,22050
2269,data/UrbanSound8K/audio/fold10/39847-5-0-4.wav,39847-5-0-4.wav,39847,2.0,6.0,1,10,5,engine_idling,22050
2270,data/UrbanSound8K/audio/fold10/167464-0-0-7.wav,167464-0-0-7.wav,167464,3.5,7.5,2,10,0,air_conditioner,22050
2271,data/UrbanSound8K/audio/fold10/167464-0-0-20.wav,167464-0-0-20.wav,167464,10.0,14.0,2,10,0,air_conditioner,22050
2272,data/UrbanSound8K/audio/fold10/26344-4-1-0.wav,26344-4-1-0.wav,26344,4.685298,7.926725,1,10,4,drilling,22050
